epoch,loss,val_loss
63,0.014048182957426266,0.003929809434339404
64,0.01411324085805703,0.002216611473288919
65,0.01322785933950433,0.0016964127675497106
66,0.014429059897170023,0.0031135428164686474
67,0.014644103849099742,0.0035686317631708725
68,0.013979530686305629,0.004509501358760255
69,0.012116400697441012,0.004617971833795309
70,0.011009534958887983,0.005574740269886596
71,0.013697448910938369,0.0023525840369984508
72,0.013218743795597995,0.004326449041920049
73,0.011069731855833972,0.004069213788690311
74,0.012308615915201328,0.0017796239449775644
75,0.01165175957053348,0.0014935589445355748
76,0.01317674226851927,0.0020242856283273014
77,0.011914405523350945,0.002247778299663748
78,0.012644806911272032,0.0017209075158461928
79,0.010990017300678624,0.0021631778716774924
80,0.013482550159096718,0.006195923646113702
81,0.013099115048707635,0.0015179646267954791
82,0.012476930532742429,0.001862179338266807
83,0.012357243509204299,0.005225689216916051
84,0.010951791372564103,0.0017625124559604696
85,0.014142202834288279,0.0024647136950599296
86,0.013218820026075398,0.0015535851125605404
87,0.00933546924756633,0.0016910025484061667
88,0.011427745809433636,0.005927374786032098
89,0.011314896866679192,0.0038062012421765496
90,0.01155219330555863,0.0016919208823570184
91,0.010308935772627592,0.001718902844004333
92,0.01002724396271838,0.0018737308814057282
93,0.009849516743863071,0.0030931331483381136
94,0.010513091615090767,0.002024639015352087
95,0.011277503230505519,0.0017240714764089457
96,0.010539365173489959,0.006182814615645579
97,0.010929268129445889,0.0024031578629676786
98,0.01120949103669436,0.0014750327432661184
99,0.01062205278625091,0.0057125698242868695
0,0.022958150806582787,0.0060696090820215945
1,0.008191935066133738,0.0021504082556864524
2,0.006561038272709332,0.0011753317235223106
3,0.005879660702141171,0.0011085021228959353
4,0.005131994257681072,0.00018525040665089902
5,0.004778097545601089,0.0021819194591271257
6,0.005052137615116821,0.0010241984204827424
7,0.004835131122011014,0.0002604281359144889
8,0.004513688065873629,0.007335693510122834
9,0.004384377311428331,0.0006289181974229225
10,0.004430546690921553,0.005579058790992423
11,0.0042989502343433825,0.0008306001285112114
12,0.003939978012666953,0.00019605830894510275
13,0.004094541374466975,0.00019593637387112323
14,0.003774536314515651,0.001514033658842965
15,0.003889989930162714,0.0016250496427844619
16,0.004027561856095086,0.0003793189919127543
17,0.004071882147003304,0.0004187399385235171
18,0.0038686241033825683,0.00020378921444346598
19,0.003995687426173721,0.0011352802054193799
20,0.0037921230065297673,0.004396266107999497
21,0.004015307112025436,0.0014288455703004993
22,0.003682314049431377,0.0001846104280533779
23,0.0037511815211143007,0.00019036822395801663
24,0.003988870768807828,0.0005291893000227749
25,0.003771992869653993,0.00018388953055170832
26,0.003750353712398051,0.001052538743948488
27,0.0038077836665748196,0.0005755922484487649
28,0.004062532022097995,0.00024223775908138132
29,0.0038156198073093866,0.00027528603628912006
30,0.003672632175518877,0.0017989629482412163
31,0.0037390193214047363,0.0004637045013743065
32,0.003957257675938308,0.0024745125719662165
33,0.0038502425034742127,0.0003224717019461896
34,0.003826985678593205,0.000245186047166548
35,0.0037323684108824555,0.001235213169166439
36,0.0039010634550570764,0.0005947908023646211
37,0.003743247099390084,0.00020489455321558741
38,0.0037698847919025204,0.0002192600110832315
39,0.0035216056265529585,0.000674770960617996
40,0.003773167446806011,0.0010897752803084504
41,0.003691588132113049,0.0008868118248957871
42,0.003578918510836295,0.00018675087887780084
43,0.0035415472118818965,0.0010979688036038512
44,0.0035456231991040773,0.0005609897294290347
45,0.0036085612193511966,0.00043093249357763224
46,0.003502334095008502,0.003538351903176483
47,0.0035763881232758815,0.0008515036343312422
48,0.0031726116986564275,0.001595811299954402
49,0.0031124781679616057,0.0025246475045716736
50,0.0032387186318043283,0.0008097028772492063
51,0.003143204110462896,0.003957713418956256
52,0.0031529079646464776,0.0005577491917405109
53,0.003189054437891834,0.0025188335221749624
54,0.00318865987514569,0.0004884350165983923
55,0.0032626342134211552,0.002352039799056273
56,0.0031212646207264202,0.0006541541903448287
57,0.0032820675799898297,0.00036300974828902235
58,0.0032770713981748983,0.00042412586747752966
59,0.003177381564058702,0.000510521328780414
60,0.0031845988467632032,0.00035206866481719904
61,0.0032924670752518897,0.00035987637872342547
62,0.003206294086571275,0.0010155762312802112
63,0.003018810728892938,0.0020910788588731537
64,0.003086754644755274,0.00020011114485476774
65,0.00301296578519131,0.0010690150373695393
66,0.002904177675637501,0.0011708763790447517
67,0.0031700642229142515,0.00019081232697798814
68,0.002887070509181781,0.0004043439525896362
69,0.0029567031089258802,0.0018596471275721268
70,0.003180357600583441,0.00018445652695676907
71,0.0033108334363946184,0.0015554110942581222
72,0.0033505134924780577,0.0003338477564774131
73,0.0030980672195172784,0.0005847989432450502
74,0.003269683968392201,0.00045790242353070746
75,0.0032510383747814393,0.0003349743437125217
76,0.0029885354642332955,0.0018947558773563526
77,0.0030183498583607037,0.004367722474392588
78,0.0030401574648832056,0.0009173904785283786
79,0.0030716841558883477,0.000364504928079832
80,0.003137674662602049,0.00017538180269777135
81,0.003181974695392207,0.00020562681240491606
82,0.003120920559476045,0.0002346677858144365
83,0.003164750450311906,0.00022876525340033947
84,0.002902354604289444,0.000346600011805477
85,0.0031262659740274434,0.00017530287169388863
86,0.002955901830467734,0.00035087275601938215
87,0.0030272505796429786,0.0013704519941180743
88,0.0028986205013511192,0.0026191411264940285
89,0.0032105757114054127,0.00044112860830131985
90,0.0031354603511069648,0.00041460786566582857
91,0.0032764794220301236,0.00034612301964633067
92,0.0032372187558476896,0.0006674690051183391
93,0.003052406709387221,0.0004925170798569484
94,0.002961939739444378,0.0009023346990869461
95,0.0029407626446548174,0.00018282956741679128
96,0.0028322597484062005,0.00021794963218756358
97,0.003026020141657103,0.00019376825317250548
98,0.0030531424372880296,0.0008908135499605041
99,0.002763311053753238,0.0018847328463223725
