Close,Timestamp,High,Low,Open
239.4042,1430733600,239.4042,239.4042,239.4042
239.4042,1430740800,239.4042,239.4042,239.4042
239.4042,1430748000,239.4042,239.4042,239.4042
239.4042,1430755200,239.4042,239.4042,239.4042
239.4042,1430762400,239.4042,239.4042,239.4042
239.4042,1430769600,239.4042,239.4042,239.4042
233.99829863,1430776800,234.0436,233.99829863,234.0436
233.1763,1430784000,233.1763,233.1763,233.1763
233.1763,1430791200,233.1763,233.1763,233.1763
233.1763,1430798400,233.1763,233.1763,233.1763
233.1763,1430805600,233.1763,233.1763,233.1763
233.1763,1430812800,233.1763,233.1763,233.1763
233.1763,1430820000,233.1763,233.1763,233.1763
233.1763,1430827200,233.1763,233.1763,233.1763
233.1763,1430834400,233.1763,233.1763,233.1763
233.1763,1430841600,233.1763,233.1763,233.1763
233.1763,1430848800,233.1763,233.1763,233.1763
229.6875,1430856000,229.6875,229.6875,229.6875
231.0154,1430863200,231.0154,231.0154,231.0154
231.0154,1430870400,231.0154,231.0154,231.0154
231.0154,1430877600,231.0154,231.0154,231.0154
231.0154,1430884800,231.0154,231.0154,231.0154
229.4866,1430892000,239.1186,229.4866,229.7414
229.4866,1430899200,229.4866,229.4866,229.4866
229.4866,1430906400,229.4866,229.4866,229.4866
229.4866,1430913600,229.4866,229.4866,229.4866
229.4866,1430920800,229.4866,229.4866,229.4866
240.0,1430928000,240.0,240.0,240.0
240.0,1430935200,240.0,240.0,240.0
225.0,1430942400,225.0,225.0,225.0
225.0,1430949600,225.0,225.0,225.0
225.0,1430956800,225.0,225.0,225.0
225.0,1430964000,225.0,225.0,225.0
225.0,1430971200,225.0,225.0,225.0
225.0,1430978400,225.0,225.0,225.0
225.0,1430985600,225.0,225.0,225.0
225.0,1430992800,226.0,225.0,226.0
225.0,1431000000,225.0,225.0,225.0
225.0,1431007200,225.0,225.0,225.0
225.0,1431014400,225.0,225.0,225.0
225.0,1431021600,225.0,225.0,225.0
225.0,1431028800,225.0,225.0,225.0
225.0,1431036000,225.0,225.0,225.0
225.0,1431043200,225.0,225.0,225.0
240.0,1431050400,240.0,240.0,240.0
240.0,1431057600,240.0,240.0,240.0
240.0,1431064800,240.0,240.0,240.0
240.0,1431072000,240.0,240.0,240.0
240.0,1431079200,240.0,240.0,240.0
240.0,1431086400,240.0,240.0,240.0
240.0,1431093600,240.0,240.0,240.0
240.0,1431100800,240.0,240.0,240.0
240.0,1431108000,240.0,240.0,240.0
240.7076,1431115200,240.7076,240.7076,240.7076
249.53240001,1431122400,249.53240001,240.72217645,240.72217645
249.53240001,1431129600,249.53240001,239.806,239.806
249.53240001,1431136800,249.53240001,249.53240001,249.53240001
249.53240001,1431144000,249.53240001,249.53240001,249.53240001
249.53240001,1431151200,249.53240001,249.53240001,249.53240001
249.53240001,1431158400,249.53240001,249.53240001,249.53240001
249.53240001,1431165600,249.53240001,249.53240001,249.53240001
249.53240001,1431172800,249.53240001,249.53240001,249.53240001
249.53240001,1431180000,249.53240001,249.53240001,249.53240001
249.53240001,1431187200,249.53240001,249.53240001,249.53240001
249.53240001,1431194400,249.53240001,249.53240001,249.53240001
249.53240001,1431201600,249.53240001,249.53240001,249.53240001
238.5565,1431208800,238.5565,238.5565,238.5565
238.5565,1431216000,238.5565,238.5565,238.5565
238.5565,1431223200,238.5565,238.5565,238.5565
238.5565,1431230400,238.5565,238.5565,238.5565
238.5565,1431237600,238.5565,238.5565,238.5565
238.5565,1431244800,238.5565,238.5565,238.5565
238.5565,1431252000,238.5565,238.5565,238.5565
246.25,1431259200,246.25,246.25,246.25
246.25,1431266400,246.25,246.25,246.25
246.25,1431273600,246.25,246.25,246.25
246.25,1431280800,246.25,246.25,246.25
246.25,1431288000,246.25,246.25,246.25
246.25,1431295200,246.25,246.25,246.25
246.25,1431302400,246.25,246.25,246.25
225.0,1431309600,225.0,225.0,225.0
246.25,1431316800,246.25,246.25,246.25
246.25,1431324000,246.25,246.25,246.25
246.25,1431331200,246.25,246.25,246.25
225.0,1431338400,225.0,225.0,225.0
225.0,1431345600,225.0,225.0,225.0
239.85148766,1431352800,239.85148766,239.85148766,239.85148766
239.85148766,1431360000,239.85148766,239.85148766,239.85148766
240.8868,1431367200,240.8868,240.8868,240.8868
241.1937,1431374400,241.1937,240.8373,240.8373
241.1937,1431381600,241.1937,241.1937,241.1937
241.1937,1431388800,241.1937,241.1937,241.1937
239.07113593,1431396000,239.07113593,239.07113593,239.07113593
239.07113593,1431403200,239.07113593,239.07113593,239.07113593
239.07113593,1431410400,239.07113593,239.07113593,239.07113593
240.0,1431417600,240.0,240.0,240.0
240.0,1431424800,240.0,240.0,240.0
239.8374,1431432000,239.8374,239.8374,239.8374
239.8374,1431439200,239.8374,239.8374,239.8374
239.8374,1431446400,239.8374,239.8374,239.8374
244.90444044,1431453600,244.90444044,239.691375,239.691375
244.90444044,1431460800,244.90444044,244.90444044,244.90444044
244.90444044,1431468000,244.90444044,244.90444044,244.90444044
244.90444044,1431475200,244.90444044,244.90444044,244.90444044
244.90444044,1431482400,244.90444044,244.90444044,244.90444044
244.90444044,1431489600,244.90444044,244.90444044,244.90444044
244.90444044,1431496800,244.90444044,244.90444044,244.90444044
244.90444044,1431504000,244.90444044,244.90444044,244.90444044
244.90444044,1431511200,244.90444044,244.90444044,244.90444044
244.90444044,1431518400,244.90444044,244.90444044,244.90444044
244.90444044,1431525600,244.90444044,244.90444044,244.90444044
244.90444044,1431532800,244.90444044,244.90444044,244.90444044
244.90444044,1431540000,244.90444044,244.90444044,244.90444044
244.90444044,1431547200,244.90444044,244.90444044,244.90444044
239.39988755,1431554400,239.39988755,239.39988755,239.39988755
249.53240001,1431561600,249.53240001,240.77139588,240.77139588
240.08205,1431568800,240.7436,237.0,240.7436
240.08205,1431576000,240.08205,240.08205,240.08205
240.08205,1431583200,240.08205,240.08205,240.08205
238.965,1431590400,242.549475,238.965,242.549475
238.965,1431597600,238.965,238.965,238.965
242.81775,1431604800,242.81775,242.81775,242.81775
245.0,1431612000,245.0,245.0,245.0
245.0,1431619200,245.0,245.0,245.0
236.01,1431626400,249.53240001,236.01,249.53240001
236.01,1431633600,236.01,236.01,236.01
243.26620001,1431640800,243.26620001,236.01,236.01
245.25,1431648000,254.0,237.005,243.26620001
237.61,1431655200,245.25,237.505,245.25
245.25,1431662400,253.0,237.505,237.64
239.6875,1431669600,245.25,239.4375,245.25
239.6875,1431676800,239.6875,238.84375,239.6875
240.18750001,1431684000,240.18750001,238.59375,239.6875
243.31250001,1431691200,243.31250001,240.18750001,240.18750001
243.31250001,1431698400,243.31250001,243.31250001,243.31250001
250.0,1431705600,250.27500001,243.31250001,243.31250001
243.31250001,1431712800,243.31250001,243.31250001,243.31250001
243.31250001,1431720000,243.31250001,243.31250001,243.31250001
243.31250001,1431727200,243.31250001,243.31250001,243.31250001
250.275,1431734400,250.275,244.0,244.0
250.275,1431741600,250.275,250.275,250.275
250.275,1431748800,250.275,250.275,250.275
244.0,1431756000,244.0,244.0,244.0
244.0,1431763200,244.0,244.0,244.0
244.0,1431770400,244.0,244.0,244.0
244.0,1431777600,244.0,244.0,244.0
244.0,1431784800,244.0,244.0,244.0
244.0,1431792000,244.0,244.0,244.0
243.31250001,1431799200,245.0,243.31250001,245.0
252.99999999,1431806400,252.99999999,243.31250001,243.31250001
243.5,1431813600,243.5,243.5,243.5
243.5,1431820800,243.5,243.5,243.5
243.5,1431828000,243.5,243.5,243.5
243.5,1431835200,243.5,243.5,243.5
243.5,1431842400,243.5,243.5,243.5
243.5,1431849600,243.5,243.5,243.5
243.5,1431856800,243.5,243.5,243.5
243.5,1431864000,243.5,243.5,243.5
243.5,1431871200,243.5,243.5,243.5
243.5,1431878400,243.5,243.5,243.5
243.5,1431885600,249.99999999,243.5,243.5
243.31250001,1431892800,243.5,243.31250001,243.5
243.31250001,1431900000,243.31250001,243.31250001,243.31250001
243.31250001,1431907200,243.31250001,243.31250001,243.31250001
243.31250001,1431914400,243.31250001,243.31250001,243.31250001
243.31250001,1431921600,243.31250001,243.31250001,243.31250001
243.31250001,1431928800,243.31250001,243.31250001,243.31250001
243.31250001,1431936000,243.31250001,243.31250001,243.31250001
243.31250001,1431943200,243.31250001,243.31250001,243.31250001
243.31250001,1431950400,243.31250001,243.31250001,243.31250001
243.31250001,1431957600,243.31250001,243.31250001,243.31250001
243.31250001,1431964800,243.31250001,243.31250001,243.31250001
241.49999999,1431972000,241.49999999,240.5,240.5
235.00000001,1431979200,241.49999999,235.00000001,241.49999999
242.42424242,1431986400,245.5,241.49999999,241.49999999
235.0,1431993600,242.00000017,235.0,242.00000017
236.85606045,1432000800,238.71212093,235.92803021,238.71212093
236.85606045,1432008000,236.85606045,236.85606045,236.85606045
240.00000012,1432015200,260.0,238.71212092,238.71212092
240.00000011,1432022400,256.5,240.00000011,240.00000012
240.00000011,1432029600,240.00000011,240.00000011,240.00000011
240.00000011,1432036800,240.00000011,240.00000011,240.00000011
245.0,1432044000,245.0,245.0,245.0
230.5,1432051200,245.0,230.5,245.0
231.99999756,1432058400,231.99999756,230.88,230.88
231.99999704,1432065600,231.99999704,231.99999704,231.99999704
243.99999999,1432072800,243.99999999,231.99999702,231.99999702
243.99999999,1432080000,243.99999999,243.99999999,243.99999999
242.14624999,1432087200,243.99999999,240.00000001,240.00000001
242.14624999,1432094400,242.14624999,242.14624999,242.14624999
240.29249999,1432101600,242.0,240.29249999,242.0
240.29249999,1432108800,240.29249999,240.29249999,240.29249999
240.29249999,1432116000,240.29249999,240.29249999,240.29249999
232.00000002,1432123200,232.00000002,232.00000002,232.00000002
232.00000002,1432130400,232.00000002,232.00000002,232.00000002
239.49999805,1432137600,239.49999805,232.50000001,232.50000001
239.49999805,1432144800,239.49999805,239.49999805,239.49999805
232.52023435,1432152000,239.49999555,232.50031613,239.49999555
232.52023435,1432159200,232.52023435,232.52023435,232.52023435
232.53000001,1432166400,233.14749997,232.53000001,233.14749997
233.14749995,1432173600,233.14749995,233.14749994,233.14749994
233.1474985,1432180800,233.1474985,233.1474985,233.1474985
232.507,1432188000,232.82825,230.83999767,232.82825
230.83999892,1432195200,232.507,230.83999892,232.507
232.50697999,1432202400,232.50697999,230.84000048,230.84000048
232.50697999,1432209600,232.50697999,232.50697999,232.50697999
232.50697999,1432216800,232.50697999,232.50697999,232.50697999
230.84000519,1432224000,230.84000519,230.84000519,230.84000519
232.5255,1432231200,232.5255,232.50697998,232.50697998
232.52549999,1432238400,232.52549999,230.84000853,230.84000853
232.52549999,1432245600,232.52549999,232.52549999,232.52549999
232.5255,1432252800,232.5255,232.52549999,232.52549999
233.79499999,1432260000,233.79499999,232.5255,232.5255
233.79499999,1432267200,233.79499999,233.79499999,233.79499999
233.0801537,1432274400,233.0801537,233.0801537,233.0801537
233.79499999,1432281600,233.79499999,233.79499999,233.79499999
233.79499999,1432288800,233.79499999,233.79499999,233.79499999
233.79499999,1432296000,233.79499999,233.79499999,233.79499999
232.83529572,1432303200,235.83999971,232.83529572,235.83999971
235.83999972,1432310400,235.83999972,235.83999971,235.83999971
235.83999972,1432317600,235.83999972,235.83999972,235.83999972
236.50775007,1432324800,237.40539423,236.50775007,237.40539423
236.50775007,1432332000,236.50775007,236.50775007,236.50775007
236.50775007,1432339200,236.50775007,236.50775007,236.50775007
236.50775007,1432346400,236.50775007,236.50775007,236.50775007
236.50775007,1432353600,236.50775007,236.50775007,236.50775007
236.50775007,1432360800,236.50775007,236.50775007,236.50775007
236.50775007,1432368000,236.50775007,236.50775007,236.50775007
236.50775007,1432375200,236.50775007,236.50775007,236.50775007
242.0,1432382400,242.0,239.99999999,239.99999999
242.0,1432389600,242.0,242.0,242.0
242.0,1432396800,242.0,242.0,242.0
242.0,1432404000,242.0,242.0,242.0
242.0,1432411200,242.0,242.0,242.0
241.78343249,1432418400,241.78343249,235.6075675,235.60756751
241.78343249,1432425600,241.78343249,241.78343249,241.78343249
241.95,1432432800,241.95,241.95,241.95
242.78343249,1432440000,242.78343249,241.95,241.95
241.95,1432447200,241.95,241.95,241.95
242.5,1432454400,242.5,242.5,242.5
242.5,1432461600,242.5,242.5,242.5
235.65608481,1432468800,241.78343249,235.65608481,241.78343249
242.5,1432476000,242.5,235.65603177,235.65603177
238.1739167,1432483200,243.0,238.1739167,242.78343249
238.1739167,1432490400,238.1739167,238.1739167,238.1739167
243.0,1432497600,243.0,238.148375,238.148375
243.0,1432504800,243.0,243.0,243.0
243.0,1432512000,243.0,243.0,243.0
243.0,1432519200,243.0,243.0,243.0
236.92205,1432526400,236.92205,236.92205,236.92205
242.0,1432533600,242.0,237.0895,237.0895
236.0744575,1432540800,236.1532575,236.0744575,236.1532575
236.0744575,1432548000,236.0744575,236.0744575,236.0744575
240.0,1432555200,240.0,234.15866811,234.15866811
234.947125,1432562400,235.0,234.947125,235.0
234.947125,1432569600,234.947125,234.947125,234.947125
234.947125,1432576800,234.947125,234.947125,234.947125
234.947125,1432584000,234.947125,234.947125,234.947125
234.947125,1432591200,234.947125,234.947125,234.947125
234.947125,1432598400,234.947125,234.947125,234.947125
234.947125,1432605600,234.947125,234.947125,234.947125
240.8189,1432612800,241.36152394,239.0,240.0
240.8189,1432620000,240.8189,240.8189,240.8189
240.8189,1432627200,240.8189,240.8189,240.8189
240.8189,1432634400,240.8189,240.8189,240.8189
240.8189,1432641600,240.8189,240.8189,240.8189
241.453275,1432648800,241.6212575,234.365975,236.0
241.453275,1432656000,241.453275,241.453275,241.453275
241.2502745,1432663200,241.504025,234.326575,234.326575
235.32585376,1432670400,235.32585376,235.1337825,235.1337825
235.32585376,1432677600,235.32585376,235.32585376,235.32585376
235.32585376,1432684800,235.32585376,235.32585376,235.32585376
235.32585376,1432692000,235.32585376,235.32585376,235.32585376
235.66789119,1432699200,235.66789119,235.66789119,235.66789119
236.0,1432706400,236.0,236.0,236.0
241.0,1432713600,241.0,236.0,236.0
241.0,1432720800,241.0,241.0,241.0
240.0,1432728000,240.0,240.0,240.0
240.0,1432735200,240.0,240.0,240.0
240.0,1432742400,240.0,240.0,240.0
240.0,1432749600,240.0,240.0,240.0
240.0,1432756800,240.0,240.0,240.0
239.8186175,1432764000,239.82115634,236.0,236.0
239.8186175,1432771200,239.8186175,239.8186175,239.8186175
239.8186175,1432778400,239.8186175,239.8186175,239.8186175
239.8186175,1432785600,239.8186175,239.8186175,239.8186175
241.72665748,1432792800,241.72665748,240.0,240.0
241.72665748,1432800000,241.72665748,241.72665748,241.72665748
241.72665748,1432807200,241.72665748,241.72665748,241.72665748
236.913,1432814400,236.913,236.913,236.913
236.913,1432821600,236.913,236.913,236.913
237.69561227,1432828800,237.69561227,237.6751026,237.6751026
237.7,1432836000,237.97815184,237.7,237.97815184
237.7,1432843200,237.7,237.7,237.7
237.7,1432850400,237.7,237.7,237.7
237.7,1432857600,237.7,237.7,237.7
238.51,1432864800,238.51,238.51,238.51
238.51,1432872000,238.51,238.51,238.51
238.51,1432879200,238.51,238.51,238.51
237.42915985,1432886400,237.42915985,237.42915985,237.42915985
239.0,1432893600,239.99999999,237.34458299,237.3546213
243.0,1432900800,243.0,239.0,239.0
243.0,1432908000,243.0,243.0,243.0
237.35460214,1432915200,237.35460214,237.35460214,237.35460214
237.35460214,1432922400,237.35460214,237.35460214,237.35460214
237.35460214,1432929600,237.35460214,237.35460214,237.35460214
237.35460214,1432936800,237.35460214,237.35460214,237.35460214
237.35460214,1432944000,237.35460214,237.35460214,237.35460214
237.35460214,1432951200,237.35460214,237.35460214,237.35460214
237.35460214,1432958400,237.35460214,237.35460214,237.35460214
237.35466667,1432965600,237.35466667,237.35466667,237.35466667
237.99999999,1432972800,237.99999999,237.99999999,237.99999999
237.35467144,1432980000,237.3546834,237.35467144,237.3546834
237.35467144,1432987200,237.35467144,237.35467144,237.35467144
237.35467144,1432994400,237.35467144,237.35467144,237.35467144
234.326575,1433001600,234.32657501,234.326575,234.32657501
234.326575,1433008800,234.326575,234.326575,234.326575
234.326575,1433016000,234.326575,234.326575,234.326575
234.326575,1433023200,234.326575,234.326575,234.326575
234.326575,1433030400,234.326575,234.326575,234.326575
234.32657735,1433037600,234.32657735,234.326575,234.326575
234.99999586,1433044800,234.99999586,234.99999586,234.99999586
234.32659149,1433052000,234.32659149,234.32659149,234.32659149
234.32659149,1433059200,234.32659149,234.32659149,234.32659149
234.326575,1433066400,234.32660324,234.326575,234.32660324
234.326575,1433073600,234.326575,234.326575,234.326575
240.99999999,1433080800,240.99999999,234.99998974,234.99998974
234.32659385,1433088000,234.99999315,234.32659385,234.99999315
234.32659385,1433095200,234.32659385,234.32659385,234.32659385
233.00000001,1433102400,233.00000001,233.00000001,233.00000001
233.00000001,1433109600,233.00000001,233.00000001,233.00000001
233.00000001,1433116800,233.00000001,233.00000001,233.00000001
233.00000001,1433124000,233.00000001,233.00000001,233.00000001
233.00000001,1433131200,233.00000001,233.00000001,233.00000001
233.00000001,1433138400,233.00000001,233.00000001,233.00000001
233.00000001,1433145600,233.00000001,233.00000001,233.00000001
233.00000001,1433152800,233.00000001,233.00000001,233.00000001
239.9799959,1433160000,239.9799959,233.0,233.0
233.0,1433167200,233.0,233.0,233.0
233.0,1433174400,233.0,233.0,233.0
233.0,1433181600,233.0,232.99999999,232.99999999
233.0,1433188800,233.0,233.0,233.0
231.33781455,1433196000,232.64999178,231.33781455,232.64999178
230.83999757,1433203200,230.83999762,230.83999757,230.83999762
230.83999757,1433210400,230.83999757,230.83999757,230.83999757
225.0,1433217600,230.83999757,225.0,230.83999757
223.0,1433224800,224.0,223.0,224.0
226.0,1433232000,226.0,226.0,226.0
227.91680097,1433239200,227.91680097,225.0,226.0
227.91680097,1433246400,227.91680097,227.91680097,227.91680097
227.91680097,1433253600,227.91680097,227.91680097,227.91680097
233.99999999,1433260800,234.99999967,227.52,234.99999967
229.0,1433268000,232.64996001,229.0,232.64996001
228.36,1433275200,228.36,228.36,228.36
232.9999998,1433282400,232.99999982,226.0,228.00000001
232.9999998,1433289600,232.9999998,232.9999998,232.9999998
225.00000359,1433296800,225.00000359,225.00000354,225.00000354
225.00000359,1433304000,225.00000359,225.00000359,225.00000359
226.49999966,1433311200,226.49999966,226.49999966,226.49999966
226.00000178,1433318400,226.00000179,226.00000178,226.00000179
226.00000178,1433325600,226.00000178,226.00000178,226.00000178
224.00000001,1433332800,224.00000001,224.00000001,224.00000001
226.49998807,1433340000,226.49998807,226.49998806,226.49998806
224.49999967,1433347200,224.49999997,224.49999967,224.49999996
224.49999886,1433354400,224.49999886,224.49999885,224.49999885
232.99999995,1433361600,232.99999995,232.99999995,232.99999995
232.99999995,1433368800,232.99999995,232.99999995,232.99999995
232.99999995,1433376000,232.99999995,232.99999995,232.99999995
229.0,1433383200,229.0,229.0,229.0
225.0,1433390400,229.0,225.0,229.0
225.0,1433397600,225.0,225.0,225.0
225.0,1433404800,225.0,225.0,225.0
225.0,1433412000,225.0,225.0,225.0
229.0,1433419200,229.0,225.0,225.0
229.0,1433426400,229.0,229.0,229.0
229.0,1433433600,229.0,229.0,229.0
229.0,1433440800,229.0,229.0,229.0
225.0,1433448000,225.0,225.0,225.0
225.0,1433455200,225.0,225.0,225.0
225.0,1433462400,225.0,225.0,225.0
225.0,1433469600,225.0,225.0,225.0
225.0,1433476800,225.0,225.0,225.0
225.0,1433484000,225.0,225.0,225.0
225.0,1433491200,225.0,225.0,225.0
225.0,1433498400,225.0,225.0,225.0
225.0,1433505600,225.0,225.0,225.0
225.0,1433512800,225.0,225.0,225.0
229.0,1433520000,229.0,225.00000001,225.00000001
229.0,1433527200,229.0,229.0,229.0
225.00000001,1433534400,225.00000001,225.00000001,225.00000001
229.0,1433541600,229.0,229.0,229.0
224.00001675,1433548800,224.00001675,224.00001675,224.00001675
227.00000007,1433556000,227.00000008,227.00000007,227.00000008
224.23498853,1433563200,225.0,224.23498853,225.0
224.23498853,1433570400,224.23498853,224.23498853,224.23498853
224.23498853,1433577600,224.23498853,224.23498853,224.23498853
224.23498853,1433584800,224.23498853,224.23498853,224.23498853
225.0,1433592000,226.99999984,225.0,225.0
226.99999844,1433599200,226.99999844,226.99999802,226.99999803
226.99999844,1433606400,226.99999844,226.99999844,226.99999844
226.99999844,1433613600,226.99999844,226.99999844,226.99999844
226.99999844,1433620800,226.99999844,226.99999844,226.99999844
226.99999844,1433628000,226.99999844,226.99999844,226.99999844
226.99999844,1433635200,226.99999844,226.99999844,226.99999844
226.99999844,1433642400,226.99999844,226.99999844,226.99999844
226.99999844,1433649600,226.99999844,226.99999843,226.99999843
226.99999844,1433656800,226.99999844,226.99999844,226.99999844
226.99999844,1433664000,226.99999844,226.99999844,226.99999844
226.99999844,1433671200,226.99999844,226.99999844,226.99999844
243.0,1433678400,243.00000001,226.99999844,226.99999844
230.0,1433685600,243.0,225.0,243.0
230.0,1433692800,230.0,230.0,230.0
230.0,1433700000,230.0,230.0,230.0
230.0,1433707200,230.0,230.0,230.0
230.0,1433714400,230.0,230.0,230.0
230.0,1433721600,230.0,230.0,230.0
230.0,1433728800,230.0,230.0,230.0
230.0,1433736000,230.0,230.0,230.0
230.0,1433743200,230.0,230.0,230.0
230.0,1433750400,230.0,230.0,230.0
230.0,1433757600,230.0,230.0,230.0
230.0,1433764800,230.0,230.0,230.0
230.0,1433772000,230.0,230.0,230.0
226.00000001,1433779200,226.00000001,226.00000001,226.00000001
226.00000001,1433786400,226.00000001,226.00000001,226.00000001
226.00000001,1433793600,226.00000001,226.00000001,226.00000001
229.999999,1433800800,229.999999,229.99999899,229.99999899
229.999999,1433808000,229.999999,229.999999,229.999999
229.999999,1433815200,229.999999,229.999999,229.999999
229.999999,1433822400,229.999999,229.999999,229.999999
229.999999,1433829600,229.999999,229.999999,229.999999
229.999999,1433836800,229.999999,229.999999,229.999999
229.999999,1433844000,229.999999,229.999999,229.999999
229.999999,1433851200,229.999999,229.999999,229.999999
237.0,1433858400,237.0,235.0,235.0
237.0,1433865600,237.0,237.0,237.0
237.0,1433872800,237.0,237.0,237.0
230.0,1433880000,235.0,230.0,235.0
230.0,1433887200,230.0,230.0,230.0
238.0,1433894400,238.0,237.0,237.0
238.0,1433901600,238.0,238.0,238.0
238.0,1433908800,238.0,238.0,238.0
238.0,1433916000,238.0,238.0,238.0
230.0,1433923200,230.0,230.0,230.0
230.0,1433930400,230.0,230.0,230.0
230.0,1433937600,230.0,230.0,230.0
230.0,1433944800,230.0,230.0,230.0
230.0,1433952000,230.0,230.0,230.0
230.0,1433959200,230.0,230.0,230.0
230.0,1433966400,230.0,230.0,230.0
237.0,1433973600,237.0,230.0,230.0
237.0,1433980800,237.0,237.0,237.0
229.0,1433988000,229.0,229.0,229.0
235.0,1433995200,235.0,235.0,235.0
235.0,1434002400,235.0,235.0,235.0
235.0,1434009600,235.0,235.0,235.0
235.0,1434016800,235.0,235.0,235.0
235.0,1434024000,235.0,235.0,235.0
235.0,1434031200,235.0,235.0,235.0
236.0,1434038400,236.0,236.0,236.0
229.5,1434045600,229.5,229.5,229.5
229.5,1434052800,229.5,229.5,229.5
239.99899992,1434060000,239.99899992,239.99899992,239.99899992
239.99899992,1434067200,239.99899992,239.99899992,239.99899992
239.99899992,1434074400,239.99899992,239.99899992,239.99899992
239.99899992,1434081600,239.99899992,239.99899992,239.99899992
229.0,1434088800,229.5,229.0,229.5
229.0,1434096000,239.99899992,229.0,239.99899992
229.0,1434103200,229.0,229.0,229.0
229.0,1434110400,229.0,229.0,229.0
239.99899992,1434117600,239.99899992,238.0,238.0
239.99899992,1434124800,239.99899992,239.99899992,239.99899992
230.0,1434132000,230.0,230.0,230.0
230.0,1434139200,230.0,230.0,230.0
230.0,1434146400,230.0,230.0,230.0
230.0,1434153600,230.0,230.0,230.0
230.0,1434160800,230.0,230.0,230.0
230.0,1434168000,230.0,230.0,230.0
230.0,1434175200,230.0,230.0,230.0
230.0,1434182400,230.0,230.0,230.0
230.0,1434189600,230.0,230.0,230.0
230.0,1434196800,230.0,230.0,230.0
230.0,1434204000,230.0,230.0,230.0
239.99898999,1434211200,239.99898999,231.00000001,239.99898999
239.99899992,1434218400,239.99899992,239.99898999,239.99898999
239.99899992,1434225600,239.99899992,239.99899992,239.99899992
239.99899992,1434232800,239.99899992,239.99899992,239.99899992
239.99899992,1434240000,239.99899992,239.99899992,239.99899992
232.50000001,1434247200,232.50000001,232.50000001,232.50000001
239.0,1434254400,239.0,233.00000001,233.00000001
239.0,1434261600,239.0,239.0,239.0
239.0,1434268800,239.0,239.0,239.0
239.0,1434276000,239.0,239.0,239.0
239.0,1434283200,239.0,239.0,239.0
239.0,1434290400,239.0,239.0,239.0
239.0,1434297600,239.0,239.0,239.0
239.0,1434304800,239.0,239.0,239.0
239.0,1434312000,239.0,239.0,239.0
239.0,1434319200,239.0,239.0,239.0
239.0,1434326400,239.0,239.0,239.0
239.0,1434333600,239.0,239.0,239.0
239.0,1434340800,239.0,239.0,239.0
234.00000001,1434348000,234.00000001,234.00000001,234.00000001
234.00000001,1434355200,234.00000001,234.00000001,234.00000001
234.00000001,1434362400,234.00000001,234.00000001,234.00000001
234.00000001,1434369600,234.00000001,234.00000001,234.00000001
234.00000001,1434376800,234.00000001,234.00000001,234.00000001
234.00000001,1434384000,234.00000001,234.00000001,234.00000001
237.0,1434391200,237.49999999,235.00000001,235.00000001
237.0,1434398400,237.0,237.0,237.0
237.0,1434405600,237.0,237.0,237.0
237.5,1434412800,237.5,236.0,237.0
237.5,1434420000,237.5,237.5,237.5
237.5,1434427200,237.5,237.5,237.5
235.0,1434434400,235.0,235.0,235.0
238.99999999,1434441600,238.99999999,238.99999999,238.99999999
241.80000001,1434448800,241.80000001,238.99999999,238.99999999
241.80000001,1434456000,241.80000001,241.80000001,241.80000001
235.00000001,1434463200,235.00000001,235.00000001,235.00000001
240.32,1434470400,240.32,240.32,240.32
240.24000001,1434477600,240.24000001,235.00000001,235.00000001
235.00000001,1434484800,235.00000001,235.00000001,235.00000001
234.32,1434492000,235.00000001,234.32,235.00000001
234.32,1434499200,234.32,234.32,234.32
234.32,1434506400,234.32,234.32,234.32
234.32,1434513600,234.32,234.32,234.32
244.40000001,1434520800,244.40000001,242.99999999,242.99999999
249.99997845,1434528000,249.99997845,249.99997845,249.99997845
234.32000001,1434535200,249.99997753,234.32000001,234.32000001
250.0,1434542400,250.0,247.31999914,247.31999914
250.0,1434549600,250.0,246.0,246.0
250.0,1434556800,250.0,250.0,250.0
250.0,1434564000,250.0,250.0,250.0
250.0,1434571200,250.0,250.0,250.0
250.0,1434578400,250.0,250.0,250.0
250.0,1434585600,250.0,250.0,250.0
250.0,1434592800,250.0,250.0,250.0
250.0,1434600000,250.0,250.0,250.0
250.0,1434607200,250.0,250.0,250.0
250.0,1434614400,250.0,250.0,250.0
245.0,1434621600,245.0,245.0,245.0
245.0,1434628800,245.0,245.0,245.0
245.0,1434636000,245.0,245.0,245.0
245.0,1434643200,245.0,245.0,245.0
253.62236158,1434650400,253.62236158,252.0,252.0
253.62236158,1434657600,253.62236158,253.62236158,253.62236158
252.76067842,1434664800,254.0,250.0,254.0
256.64346013,1434672000,256.64346013,247.36305,250.0
246.00000001,1434679200,246.00000001,246.00000001,246.00000001
246.00000001,1434686400,246.00000001,246.00000001,246.00000001
247.02327922,1434693600,247.0232817,247.02327922,247.0232817
246.895175,1434700800,247.3138,246.89025,247.3138
254.0,1434708000,254.0,254.0,254.0
254.0,1434715200,254.0,254.0,254.0
251.0664374,1434722400,251.0664374,243.0141492,246.5
251.0664374,1434729600,251.0664374,251.0664374,251.0664374
251.0664374,1434736800,251.0664374,251.0664374,251.0664374
251.0664374,1434744000,251.0664374,251.0664374,251.0664374
249.99999989,1434751200,249.99999989,243.21620001,243.21620001
